zipcode,room_type,accommodates,bedrooms,bathrooms,beds,minimum_nights,number_of_reviews,price,price_bin
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,265.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,267.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,263.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,275.0,bin 250-300
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,281.0,bin 250-300
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,306.0,bin 300-350
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,319.0,bin 300-350
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,282.0,bin 250-300
94107,Entire home/apt,4,2.0,2.0,2.0,30,0,358.0,bin 350-400
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,280.0,bin 250-300
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,264.0,bin 250-300
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,265.0,bin 250-300
94102,Entire home/apt,4,2.0,2.0,2.0,30,0,435.0,bin 400-450
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,272.0,bin 250-300
94102,Entire home/apt,4,2.0,2.0,2.0,30,0,406.0,bin 400-450
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,260.0,bin 250-300
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,332.0,bin 300-350
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,339.0,bin 300-350
94112,Shared room,2,1.0,4.0,2.0,30,0,42.0,bin 0-50
94112,Shared room,2,1.0,4.0,2.0,30,0,38.0,bin 0-50
94112,Private room,2,1.0,1.0,1.0,30,0,61.0,bin 50-100
94112,Shared room,2,1.0,4.0,2.0,30,0,37.0,bin 0-50
94112,Private room,2,1.0,1.0,1.0,30,0,69.0,bin 50-100
94110,Entire home/apt,4,0.0,1.0,1.0,2,1,275.0,bin 250-300
94110,Private room,6,2.0,2.0,3.0,1,6,150.0,bin 100-150
94117,Entire home/apt,4,1.0,1.0,1.0,2,27,113.0,bin 100-150
94103,Entire home/apt,2,1.0,2.0,1.0,30,0,245.0,bin 200-250
94102,Entire home/apt,4,1.0,1.0,2.0,1,2,200.0,bin 150-200
94124,Private room,1,1.0,2.0,1.0,30,0,50.0,bin 0-50
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,175.0,bin 150-200
94110,Private room,2,1.0,1.0,1.0,30,1,85.0,bin 50-100
94123,Private room,2,1.0,2.0,1.0,1,8,80.0,bin 50-100
94123,Private room,3,1.0,2.0,1.0,1,1,110.0,bin 100-150
94112,Private room,1,1.0,1.0,1.0,2,0,149.0,bin 100-150
94108,Private room,2,1.0,1.0,1.0,1,1,165.0,bin 150-200
94108,Private room,2,1.0,1.0,1.0,1,1,205.0,bin 200-250
94108,Private room,2,1.0,1.0,1.0,1,0,145.0,bin 100-150
94108,Private room,2,2.0,1.0,1.0,1,0,325.0,bin 300-350
94110,Entire home/apt,5,2.0,2.0,3.0,30,0,400.0,bin 350-400
94115,Entire home/apt,2,1.0,1.0,1.0,30,0,145.0,bin 100-150
94112,Private room,1,1.0,1.0,1.0,2,0,149.0,bin 100-150
94112,Private room,1,1.0,1.0,1.0,3,0,99.0,bin 50-100
94112,Private room,2,2.0,1.0,2.0,2,1,249.0,bin 200-250
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,106.0,bin 100-150
94105,Private room,2,1.0,1.0,1.0,1,0,139.0,bin 100-150
94105,Private room,2,1.0,1.0,1.0,1,3,129.0,bin 100-150
94114,Entire home/apt,4,2.0,1.0,2.0,30,2,166.0,bin 150-200
94127,Private room,2,1.0,1.0,1.0,2,18,75.0,bin 50-100
94117,Private room,1,1.0,1.5,1.0,30,0,70.0,bin 50-100
94107,Entire home/apt,5,2.0,2.0,2.0,3,13,450.0,bin 400-450
94117,Entire home/apt,2,1.0,1.0,3.0,30,4,195.0,bin 150-200
94134,Private room,2,1.0,1.0,1.0,1,9,66.0,bin 50-100
94116,Private room,2,1.0,1.0,1.0,5,12,49.0,bin 0-50
94134,Private room,2,1.0,1.0,1.0,1,12,66.0,bin 50-100
94134,Private room,2,1.0,1.0,1.0,1,7,66.0,bin 50-100
94114,Private room,1,1.0,1.0,1.0,2,8,125.0,bin 100-150
94109,Entire home/apt,4,2.0,1.0,2.0,30,0,162.0,bin 150-200
94122,Private room,2,1.0,1.5,1.0,30,0,90.0,bin 50-100
94121,Entire home/apt,3,1.0,1.0,1.0,30,0,100.0,bin 50-100
94118,Entire home/apt,4,2.0,1.0,2.0,30,1,130.0,bin 100-150
94112,Entire home/apt,4,2.0,1.5,3.0,30,1,134.0,bin 100-150
94122,Entire home/apt,2,0.0,1.0,1.0,31,0,87.0,bin 50-100
94122,Entire home/apt,4,2.0,1.0,2.0,2,2,200.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,207.0,bin 200-250
94103,Entire home/apt,2,0.0,1.0,1.0,30,0,141.0,bin 100-150
94108,Entire home/apt,5,2.0,1.0,2.0,30,0,204.0,bin 200-250
94103,Entire home/apt,2,0.0,1.0,1.0,30,0,88.0,bin 50-100
94108,Entire home/apt,3,1.0,1.0,1.0,30,0,114.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,30,0,110.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,3,8,110.0,bin 100-150
94102,Entire home/apt,2,0.0,1.0,1.0,2,1,65.0,bin 50-100
94102,Shared room,1,1.0,1.0,1.0,32,1,27.0,bin 0-50
94102,Shared room,1,1.0,1.0,1.0,32,0,27.0,bin 0-50
94121,Entire home/apt,7,3.0,2.0,6.0,2,17,425.0,bin 400-450
94124,Entire home/apt,4,2.0,2.0,2.0,30,0,150.0,bin 100-150
94124,Private room,2,1.0,1.0,1.0,1,10,38.0,bin 0-50
94103,Entire home/apt,2,0.0,1.0,0.0,30,0,140.0,bin 100-150
94124,Private room,2,1.0,1.0,1.0,1,7,40.0,bin 0-50
94117,Private room,1,1.0,1.5,1.0,30,0,120.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,30,1,99.0,bin 50-100
94116,Entire home/apt,4,2.0,1.0,2.0,2,10,139.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,2.0,30,0,70.0,bin 50-100
94102,Private room,2,1.0,1.0,1.0,1,0,158.0,bin 150-200
94102,Private room,2,1.0,1.0,1.0,1,0,178.0,bin 150-200
94102,Private room,2,1.0,1.0,1.0,1,0,198.0,bin 150-200
94102,Private room,2,1.0,1.0,1.0,1,0,198.0,bin 150-200
94102,Private room,2,1.0,1.0,1.0,1,0,278.0,bin 250-300
94102,Private room,2,1.0,1.0,1.0,1,0,358.0,bin 350-400
94109,Entire home/apt,4,1.0,1.0,1.0,30,0,130.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,30,0,120.0,bin 100-150
94118,Entire home/apt,4,2.0,1.0,2.0,30,0,127.0,bin 100-150
94110,Entire home/apt,4,2.0,1.5,2.0,3,6,250.0,bin 200-250
94121,Entire home/apt,2,1.0,1.0,2.0,30,0,109.0,bin 100-150
94117,Private room,2,1.0,1.0,1.0,30,0,175.0,bin 150-200
94117,Private room,2,1.0,2.0,1.0,30,0,135.0,bin 100-150
94117,Private room,1,1.0,2.0,1.0,30,0,100.0,bin 50-100
94116,Entire home/apt,2,0.0,1.0,0.0,30,1,75.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,2,3,96.0,bin 50-100
94107,Entire home/apt,2,0.0,1.0,1.0,30,0,148.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94109,Entire home/apt,7,3.0,3.0,3.0,30,0,307.0,bin 300-350
94133,Entire home/apt,2,1.0,1.0,1.0,30,0,187.0,bin 150-200
94109,Entire home/apt,5,2.0,1.0,2.0,30,1,207.0,bin 200-250
94108,Entire home/apt,3,1.0,1.0,1.0,30,0,150.0,bin 100-150
94103,Private room,2,1.0,1.0,1.0,3,2,200.0,bin 150-200
94103,Private room,2,1.0,1.0,1.0,3,0,200.0,bin 150-200
94103,Private room,2,1.0,1.0,1.0,3,1,200.0,bin 150-200
94103,Private room,2,1.0,1.0,1.0,3,1,200.0,bin 150-200
94109,Entire home/apt,5,2.0,1.0,2.0,30,0,217.0,bin 200-250
94108,Entire home/apt,5,2.0,2.0,2.0,30,0,204.0,bin 200-250
94108,Entire home/apt,9,4.0,3.0,4.0,30,0,407.0,bin 400-450
94118,Entire home/apt,2,1.0,1.0,1.0,30,0,110.0,bin 100-150
94105,Entire home/apt,3,2.0,2.0,2.0,30,0,190.0,bin 150-200
94118,Private room,2,1.0,1.0,1.0,1,24,80.0,bin 50-100
94118,Private room,3,1.0,1.0,2.0,2,18,80.0,bin 50-100
94107,Private room,16,1.0,1.0,0.0,30,0,149.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,2,0,159.0,bin 150-200
94110,Entire home/apt,4,2.0,2.5,3.0,30,0,183.0,bin 150-200
94133,Entire home/apt,2,0.0,1.0,1.0,30,0,110.0,bin 100-150
94133,Entire home/apt,3,1.0,1.0,1.0,30,0,140.0,bin 100-150
94109,Entire home/apt,3,1.0,1.0,1.0,30,0,164.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,1,125.0,bin 100-150
94123,Private room,2,1.0,2.0,1.0,2,1,110.0,bin 100-150
94133,Shared room,1,1.0,2.5,0.0,30,0,43.0,bin 0-50
94133,Shared room,1,1.0,2.5,1.0,30,3,43.0,bin 0-50
94116,Private room,1,1.0,1.0,1.0,1,18,65.0,bin 50-100
94116,Private room,1,1.0,1.0,1.0,1,6,90.0,bin 50-100
94133,Shared room,1,1.0,2.5,0.0,30,0,43.0,bin 0-50
94133,Shared room,1,1.0,2.5,0.0,30,0,43.0,bin 0-50
94133,Shared room,1,1.0,2.5,0.0,30,3,43.0,bin 0-50
94133,Shared room,1,1.0,2.5,0.0,30,1,43.0,bin 0-50
94118,Private room,2,1.0,1.0,2.0,2,15,80.0,bin 50-100
94109,Entire home/apt,4,2.0,1.5,2.0,30,0,170.0,bin 150-200
94109,Entire home/apt,4,1.0,1.0,1.0,30,0,300.0,bin 250-300
94118,Private room,2,1.0,1.0,1.0,30,2,77.0,bin 50-100
94118,Private room,2,1.0,1.0,1.0,30,0,82.0,bin 50-100
94102,Private room,2,1.0,1.0,1.0,1,1,76.0,bin 50-100
94102,Private room,2,1.0,1.0,1.0,1,2,76.0,bin 50-100
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,119.0,bin 100-150
94121,Entire home/apt,12,2.0,2.0,6.0,2,29,375.0,bin 350-400
94117,Entire home/apt,4,2.0,1.0,2.0,30,0,199.0,bin 150-200
94116,Entire home/apt,10,3.0,3.0,3.0,1,30,241.0,bin 200-250
94103,Entire home/apt,4,2.0,2.0,0.0,30,0,180.0,bin 150-200
94103,Private room,1,1.0,1.0,1.0,2,7,60.0,bin 50-100
94123,Entire home/apt,4,2.0,1.5,2.0,30,0,250.0,bin 200-250
94122,Entire home/apt,2,1.0,1.0,1.0,2,6,95.0,bin 50-100
94110,Private room,1,1.0,1.5,1.0,30,0,80.0,bin 50-100
94122,Private room,1,1.0,1.0,1.0,7,2,78.0,bin 50-100
94102,Entire home/apt,4,2.0,2.0,3.0,30,0,180.0,bin 150-200
94122,Private room,5,1.0,1.0,3.0,31,0,88.0,bin 50-100
94124,Private room,2,1.0,2.0,1.0,30,0,69.0,bin 50-100
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,212.0,bin 200-250
94103,Entire home/apt,2,0.0,1.0,1.0,30,18,107.0,bin 100-150
94014,Shared room,1,1.0,2.0,1.0,2,7,30.0,bin 0-50
94110,Entire home/apt,6,2.0,2.0,3.0,30,0,300.0,bin 250-300
94124,Private room,2,1.0,1.5,1.0,1,12,98.0,bin 50-100
94122,Entire home/apt,6,2.0,1.0,4.0,2,18,150.0,bin 100-150
94134,Private room,3,1.0,1.0,3.0,1,20,49.0,bin 0-50
94134,Private room,2,1.0,1.0,1.0,1,18,49.0,bin 0-50
94111,Entire home/apt,4,0.0,1.0,2.0,31,0,199.0,bin 150-200
94123,Private room,4,2.0,1.5,2.0,30,1,76.0,bin 50-100
94107,Entire home/apt,4,2.0,2.0,2.0,30,0,195.0,bin 150-200
94123,Entire home/apt,2,0.0,1.0,1.0,30,0,95.0,bin 50-100
94117,Private room,2,0.0,1.0,1.0,2,6,118.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94116,Private room,3,1.0,1.0,0.0,1,28,84.0,bin 50-100
94110,Private room,2,1.0,1.0,0.0,1,1,99.0,bin 50-100
94107,Entire home/apt,2,1.0,3.0,1.0,5,3,189.0,bin 150-200
94109,Entire home/apt,3,1.0,1.0,1.0,30,0,160.0,bin 150-200
94133,Entire home/apt,5,2.0,1.0,2.0,30,0,189.0,bin 150-200
94108,Entire home/apt,2,0.0,1.0,1.0,30,0,110.0,bin 100-150
94108,Entire home/apt,3,1.0,1.0,1.0,30,0,140.0,bin 100-150
94127,Entire home/apt,2,1.0,1.0,1.0,2,2,125.0,bin 100-150
94108,Entire home/apt,4,2.0,2.0,2.0,30,0,140.0,bin 100-150
94103,Private room,2,1.0,1.0,1.0,1,0,159.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,140.0,bin 100-150
94108,Entire home/apt,3,1.0,1.0,1.0,30,0,150.0,bin 100-150
94133,Entire home/apt,3,1.0,1.0,1.0,30,0,140.0,bin 100-150
94109,Entire home/apt,5,2.0,1.0,2.0,30,0,204.0,bin 200-250
94114,Entire home/apt,4,2.0,1.5,2.0,30,0,185.0,bin 150-200
94133,Entire home/apt,2,1.0,1.0,1.0,30,0,198.0,bin 150-200
94133,Entire home/apt,2,0.0,1.0,1.0,30,0,106.0,bin 100-150
94133,Entire home/apt,2,0.0,1.0,1.0,30,0,106.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,209.0,bin 200-250
94105,Entire home/apt,4,2.0,2.0,2.0,30,0,357.0,bin 350-400
94102,Private room,2,1.0,1.0,1.0,1,2,129.0,bin 100-150
94107,Entire home/apt,2,1.0,3.0,1.0,5,3,189.0,bin 150-200
94103,Private room,2,1.0,1.0,2.0,1,0,174.0,bin 150-200
94107,Entire home/apt,2,1.0,2.0,1.0,5,3,149.0,bin 100-150
94107,Entire home/apt,2,1.0,3.0,1.0,5,3,189.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,220.0,bin 200-250
94107,Entire home/apt,4,2.0,2.0,2.0,30,0,292.0,bin 250-300
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,225.0,bin 200-250
94107,Entire home/apt,4,0.0,1.0,2.0,2,5,162.0,bin 150-200
94102,Private room,2,1.0,1.0,1.0,32,0,66.0,bin 50-100
94114,Entire home/apt,6,3.0,2.5,4.0,30,1,165.0,bin 150-200
94133,Entire home/apt,8,4.0,4.0,4.0,30,0,260.0,bin 250-300
94133,Entire home/apt,4,2.0,2.0,2.0,30,0,140.0,bin 100-150
94107,Entire home/apt,2,1.0,2.0,1.0,5,0,149.0,bin 100-150
94107,Private room,2,1.0,2.0,1.0,5,1,149.0,bin 100-150
94107,Entire home/apt,2,1.0,2.0,1.0,5,1,149.0,bin 100-150
94107,Entire home/apt,2,1.0,2.0,1.0,5,1,149.0,bin 100-150
94122,Private room,2,1.0,1.5,1.0,30,0,65.0,bin 50-100
94110,Private room,1,1.0,1.5,1.0,31,0,70.0,bin 50-100
94103,Private room,2,1.0,1.0,1.0,30,0,130.0,bin 100-150
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,225.0,bin 200-250
94103,Entire home/apt,1,1.0,1.0,1.0,30,2,100.0,bin 50-100
94115,Entire home/apt,2,1.0,1.0,1.0,2,1,205.0,bin 200-250
94123,Entire home/apt,4,2.0,1.5,2.0,30,0,200.0,bin 150-200
94124,Private room,4,2.0,1.0,2.0,1,2,140.0,bin 100-150
94133,Entire home/apt,2,1.0,1.0,1.0,30,0,166.0,bin 150-200
94114,Entire home/apt,2,1.0,1.0,1.0,7,7,145.0,bin 100-150
94116,Private room,1,1.0,1.0,1.0,31,0,65.0,bin 50-100
94110,Private room,4,2.0,1.0,2.0,2,1,180.0,bin 150-200
94134,Entire home/apt,5,2.0,1.0,3.0,30,2,100.0,bin 50-100
94109,Private room,1,1.0,1.0,1.0,30,0,64.0,bin 50-100
94103,Private room,2,1.0,2.0,1.0,30,0,87.0,bin 50-100
94108,Entire home/apt,2,0.0,1.0,1.0,30,0,140.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,136.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,30,0,197.0,bin 150-200
94109,Private room,1,1.0,1.0,1.0,30,0,64.0,bin 50-100
94103,Shared room,4,1.0,3.0,4.0,30,0,38.0,bin 0-50
94109,Private room,2,1.0,5.0,1.0,30,0,68.0,bin 50-100
94109,Private room,1,1.0,5.0,1.0,30,1,62.0,bin 50-100
94124,Private room,2,1.0,1.5,1.0,2,15,45.0,bin 0-50
94109,Shared room,2,1.0,5.0,2.0,30,1,40.0,bin 0-50
94109,Shared room,2,1.0,5.0,2.0,30,0,38.0,bin 0-50
94109,Private room,1,1.0,1.0,1.0,30,1,64.0,bin 50-100
94109,Private room,1,1.0,1.0,1.0,30,0,59.0,bin 50-100
94109,Entire home/apt,5,4.0,1.0,4.0,30,1,133.0,bin 100-150
94134,Private room,1,1.0,1.0,1.0,1,8,75.0,bin 50-100
94134,Entire home/apt,5,2.0,1.0,2.0,6,1,175.0,bin 150-200
94103,Shared room,4,1.0,3.0,4.0,30,0,33.0,bin 0-50
94103,Shared room,4,1.0,3.0,4.0,30,0,34.0,bin 0-50
94103,Entire home/apt,4,2.0,2.0,2.0,30,0,135.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,219.0,bin 200-250
94105,Entire home/apt,4,2.0,2.0,2.0,30,0,315.0,bin 300-350
94123,Private room,2,1.0,1.5,2.0,2,14,175.0,bin 150-200
94133,Private room,2,1.0,8.0,1.0,1,0,99.0,bin 50-100
94133,Private room,2,1.0,9.0,2.0,1,1,129.0,bin 100-150
94112,Private room,2,1.0,1.0,1.0,2,3,70.0,bin 50-100
94127,Entire home/apt,1,1.0,1.0,0.0,31,0,41.0,bin 0-50
94112,Entire home/apt,6,2.0,1.0,2.0,2,2,180.0,bin 150-200
94109,Entire home/apt,6,3.0,3.0,2.0,30,0,309.0,bin 300-350
94117,Entire home/apt,6,3.0,1.5,5.0,2,13,350.0,bin 300-350
94121,Entire home/apt,2,0.0,1.0,1.0,1,32,95.0,bin 50-100
94132,Private room,1,1.0,1.0,1.0,30,1,32.0,bin 0-50
94102,Private room,2,0.0,1.0,1.0,1,6,139.0,bin 100-150
94112,Private room,3,3.0,1.0,3.0,2,5,299.0,bin 250-300
94127,Private room,2,1.0,1.0,1.0,1,28,50.0,bin 0-50
94102,Shared room,1,1.0,1.5,2.0,32,0,37.0,bin 0-50
94102,Shared room,1,1.0,1.0,1.0,32,0,37.0,bin 0-50
94102,Private room,2,1.0,1.5,0.0,32,0,63.0,bin 50-100
94102,Shared room,1,1.0,1.0,1.0,32,0,37.0,bin 0-50
94109,Private room,2,0.0,1.0,1.0,2,18,119.0,bin 100-150
94109,Private room,2,1.0,1.0,1.0,2,35,101.0,bin 100-150
94109,Private room,2,1.0,1.0,1.0,2,3,114.0,bin 100-150
94109,Private room,2,1.0,1.0,1.0,2,9,111.0,bin 100-150
94109,Private room,2,1.0,1.0,1.0,2,6,100.0,bin 50-100
94109,Private room,2,1.0,1.0,1.0,2,5,101.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,2,1,75.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,2,7,100.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,3,1,143.0,bin 100-150
94123,Entire home/apt,5,3.0,2.0,3.0,45,0,225.0,bin 200-250
94110,Entire home/apt,2,1.0,1.0,1.0,2,3,150.0,bin 100-150
94131,Private room,1,1.0,1.0,1.0,30,0,50.0,bin 0-50
94112,Private room,5,1.0,1.5,3.0,1,20,100.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,1,9,90.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,1,6,90.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,1,20,65.0,bin 50-100
94112,Private room,2,1.0,2.5,2.0,1,15,90.0,bin 50-100
94102,Entire home/apt,3,2.0,2.0,3.0,30,0,145.0,bin 100-150
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,140.0,bin 100-150
94110,Entire home/apt,2,0.0,1.0,1.0,2,12,100.0,bin 50-100
94117,Private room,1,1.0,1.5,1.0,30,0,60.0,bin 50-100
94103,Private room,3,1.0,4.0,1.0,1,27,199.0,bin 150-200
94114,Private room,3,1.0,1.0,2.0,2,13,200.0,bin 150-200
94124,Entire home/apt,5,2.0,1.0,3.0,1,12,165.0,bin 150-200
94102,Shared room,1,1.0,1.5,2.0,32,0,28.0,bin 0-50
94102,Entire home/apt,6,3.0,1.0,3.0,30,2,219.0,bin 200-250
94102,Shared room,1,1.0,1.5,0.0,32,0,19.0,bin 0-50
94103,Private room,2,1.0,5.0,1.0,30,0,63.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,63.0,bin 50-100
94109,Shared room,1,1.0,6.0,2.0,30,0,42.0,bin 0-50
94108,Entire home/apt,3,1.0,1.0,2.0,2,0,75.0,bin 50-100
94111,Entire home/apt,4,2.0,2.0,2.0,90,0,275.0,bin 250-300
94116,Entire home/apt,6,2.0,2.0,3.0,1,9,190.0,bin 150-200
94118,Private room,1,1.0,1.5,1.0,1,15,67.0,bin 50-100
94103,Entire home/apt,4,1.0,1.0,2.0,30,4,475.0,bin 450-500
94103,Private room,2,1.0,1.5,1.0,2,4,150.0,bin 100-150
94118,Private room,4,2.0,2.0,2.0,1,0,275.0,bin 250-300
94117,Private room,2,1.0,1.0,2.0,30,0,77.0,bin 50-100
94114,Private room,2,1.0,1.0,2.0,31,0,72.0,bin 50-100
94109,Private room,1,1.0,1.0,2.0,30,0,139.0,bin 100-150
94105,Entire home/apt,2,0.0,1.0,1.0,30,0,169.0,bin 150-200
94105,Entire home/apt,2,0.0,1.0,1.0,30,0,190.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,176.0,bin 150-200
94133,Entire home/apt,2,1.0,1.0,1.0,30,1,107.0,bin 100-150
94132,Private room,1,1.0,1.0,0.0,31,0,55.0,bin 50-100
94110,Private room,2,1.0,1.5,1.0,1,1,150.0,bin 100-150
94117,Entire home/apt,4,2.0,1.0,2.0,30,0,300.0,bin 250-300
94109,Shared room,2,1.0,6.0,2.0,30,0,42.0,bin 0-50
94114,Private room,1,1.0,1.0,1.0,30,1,77.0,bin 50-100
94110,Private room,2,1.0,1.5,1.0,30,0,165.0,bin 150-200
94108,Private room,4,2.0,1.5,2.0,1,6,199.0,bin 150-200
94117,Entire home/apt,3,1.0,1.0,2.0,2,5,230.0,bin 200-250
94117,Private room,2,1.0,1.0,1.0,30,13,299.0,bin 250-300
94116,Private room,2,1.0,1.0,1.0,1,4,105.0,bin 100-150
94116,Private room,2,1.0,1.0,1.0,3,3,85.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,1,1,68.0,bin 50-100
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,182.0,bin 150-200
94109,Entire home/apt,2,0.0,1.0,1.0,30,0,150.0,bin 100-150
94112,Shared room,2,1.0,5.0,2.0,30,0,32.0,bin 0-50
94115,Entire home/apt,2,1.0,1.0,1.0,30,2,130.0,bin 100-150
94103,Entire home/apt,2,0.0,1.0,1.0,30,1,117.0,bin 100-150
94103,Private room,1,1.0,1.0,1.0,2,2,400.0,bin 350-400
94110,Entire home/apt,2,1.0,1.0,1.0,30,0,175.0,bin 150-200
94110,Entire home/apt,2,2.0,1.0,1.0,30,0,175.0,bin 150-200
94133,Private room,1,1.0,1.0,1.0,30,1,60.0,bin 50-100
94114,Private room,1,1.0,1.0,1.0,30,1,199.0,bin 150-200
94109,Entire home/apt,2,0.0,1.0,1.0,30,1,106.0,bin 100-150
94103,Private room,2,1.0,5.0,1.0,90,0,65.0,bin 50-100
94109,Private room,1,1.0,5.0,1.0,90,0,58.0,bin 50-100
94103,Private room,2,1.0,3.0,1.0,90,0,70.0,bin 50-100
94109,Private room,2,1.0,4.0,1.0,90,0,65.0,bin 50-100
94103,Shared room,2,1.0,3.0,1.0,90,0,38.0,bin 0-50
94103,Private room,1,0.0,3.0,1.0,90,0,58.0,bin 50-100
94110,Entire home/apt,4,2.0,1.0,2.0,30,1,190.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,280.0,bin 250-300
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,276.0,bin 250-300
94107,Entire home/apt,4,2.0,2.0,2.0,30,1,231.0,bin 200-250
94111,Entire home/apt,4,2.0,2.0,2.0,60,0,250.0,bin 200-250
94105,Entire home/apt,2,0.0,1.0,1.0,30,3,118.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,30,2,179.0,bin 150-200
94110,Private room,1,1.0,1.0,0.0,30,1,45.0,bin 0-50
94122,Private room,4,3.0,2.0,5.0,30,0,400.0,bin 350-400
94109,Private room,2,1.0,1.0,1.0,7,6,99.0,bin 50-100
94117,Shared room,4,1.0,1.5,8.0,30,0,60.0,bin 50-100
94102,Shared room,1,1.0,1.0,1.0,32,1,37.0,bin 0-50
94110,Private room,2,1.0,1.0,1.0,30,1,70.0,bin 50-100
94109,Private room,1,1.0,1.0,2.0,7,6,75.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,1.0,2,3,169.0,bin 150-200
94127,Entire home/apt,2,0.0,1.0,1.0,1,23,100.0,bin 50-100
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,136.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,137.0,bin 100-150
94103,Entire home/apt,4,2.0,2.0,2.0,30,0,138.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,218.0,bin 200-250
94118,Entire home/apt,2,1.0,1.0,2.0,2,10,160.0,bin 150-200
94118,Private room,2,1.0,1.5,1.0,3,10,85.0,bin 50-100
94124,Entire home/apt,4,2.0,2.0,2.0,2,4,100.0,bin 50-100
94103,Shared room,1,1.0,1.0,1.0,30,0,40.0,bin 0-50
94127,Entire home/apt,4,3.0,1.0,3.0,30,0,165.0,bin 150-200
94132,Entire home/apt,4,2.0,2.0,2.0,30,0,175.0,bin 150-200
94103,Shared room,1,1.0,1.0,1.0,30,0,40.0,bin 0-50
94102,Private room,2,1.0,1.0,1.0,30,0,63.0,bin 50-100
94121,Private room,1,1.0,1.0,1.0,30,0,68.0,bin 50-100
94105,Entire home/apt,4,2.0,2.0,2.0,30,0,308.0,bin 300-350
94102,Entire home/apt,4,2.0,2.0,2.0,30,0,320.0,bin 300-350
94103,Shared room,1,1.0,1.0,1.0,30,0,40.0,bin 0-50
94103,Shared room,1,1.0,1.0,1.0,30,0,40.0,bin 0-50
94127,Private room,2,1.0,1.0,2.0,1,17,50.0,bin 0-50
94107,Private room,1,1.0,1.5,1.0,30,0,115.0,bin 100-150
94110,Private room,1,1.0,1.0,1.0,30,0,55.0,bin 50-100
94103,Private room,2,1.0,1.0,1.0,30,0,90.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,1.0,30,0,117.0,bin 100-150
94107,Entire home/apt,2,0.0,1.0,1.0,30,0,162.0,bin 150-200
